date,location,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,series_complete_pop_pct
2021-06-27T00:00:00.000,OR,171132,1796874,2533186,2669,52.5
2021-06-27T00:00:00.000,WA,346410,3402234,4731854,5212,54
2021-06-27T00:00:00.000,VI,939,24044,52523,0,33.2
2021-06-27T00:00:00.000,DE,44111,411749,572567,433,49.2
2021-06-27T00:00:00.000,MI,322142,3854811,5174953,1367,46.6
2021-06-27T00:00:00.000,WV,33907,650612,722513,295,37
2021-06-27T00:00:00.000,MO,167844,1936994,2970007,445,38.7
2021-06-27T00:00:00.000,AR,76107,1035523,1106621,619,33.9
2021-06-27T00:00:00.000,MN,255774,2290350,3270105,502,51
2021-06-27T00:00:00.000,IA,124848,1286734,1610165,128,47.7
2021-06-27T00:00:00.000,MS,55732,876583,954107,968,29.3
2021-06-27T00:00:00.000,GU,4333,69831,113318,0,53.9
2021-06-27T00:00:00.000,MD,262408,2664710,3906777,6477,55.6
2021-06-27T00:00:00.000,ND,28230,274655,337896,0,38.7
2021-06-27T00:00:00.000,CT,172108,1694884,2508091,510,60
2021-06-27T00:00:00.000,KS,81854,1088926,1299711,702,41.6
2021-06-27T00:00:00.000,MH,689,31781,0,0,26.2
2021-06-27T00:00:00.000,OK,95875,1453428,1699485,67,38.1
2021-06-27T00:00:00.000,NC,301886,3462241,4853485,339,39.2
2021-06-27T00:00:00.000,PR,95455,1318091,1744080,307,45.1
2021-06-27T00:00:00.000,VT,38035,357106,450511,633,65
2021-06-27T00:00:00.000,KY,163835,1737858,2064692,515,43
2021-06-27T00:00:00.000,TN,158922,2148245,2918865,11809,35.1
2021-06-27T00:00:00.000,LTC,21531,2000181,5860057,7217,0
2021-06-27T00:00:00.000,WI,234219,2424596,3209732,641,49
2021-06-27T00:00:00.000,AK,24552,276875,349329,163,42.6
2021-06-27T00:00:00.000,MA,288202,3520916,4971716,202,61
2021-06-27T00:00:00.000,PA,531147,5740694,7543588,429,49.3
2021-06-27T00:00:00.000,RI,46582,503325,718019,79,58.3
2021-06-27T00:00:00.000,UT,121485,1154051,1532999,0,36.7
2021-06-27T00:00:00.000,SD,25456,358442,430950,13,45
2021-06-27T00:00:00.000,FL,993182,8430608,11291517,47071,44.9
2021-06-27T00:00:00.000,NV,122483,1086468,1534361,13,41.5
2021-06-27T00:00:00.000,NJ,368459,3978842,5439427,29,54.8
2021-06-27T00:00:00.000,FM,4679,45281,0,0,24
2021-06-27T00:00:00.000,DC,27557,339058,491678,370,51.8
2021-06-27T00:00:00.000,IL,451419,5075157,7305346,10247,45.5
2021-06-27T00:00:00.000,MP,384,7813,46605,0,45.8
2021-06-27T00:00:00.000,NE,66038,738501,1040095,3442,47.1
2021-06-27T00:00:00.000,MT,37151,419573,474016,588,42.2
2021-06-27T00:00:00.000,NY,939050,8706529,12033709,5010,53.7
2021-06-27T00:00:00.000,RP,1944,23178,1,0,73.1
2021-06-27T00:00:00.000,AZ,216066,2766670,3460634,6004,39.8
2021-06-27T00:00:00.000,NM,80589,1024134,1229074,3572,53.6
2021-06-27T00:00:00.000,CO,218344,2572825,3359460,3091,51.4
2021-06-27T00:00:00.000,WY,16615,200481,202003,227,34.1
2021-06-27T00:00:00.000,ID,50168,568474,696822,895,35.8
2021-06-27T00:00:00.000,CA,1536127,17237996,23531236,6718,49.4
2021-06-27T00:00:00.000,SC,146481,1689180,2320213,1085,38.2
2021-06-27T00:00:00.000,DD2,148645,1679474,2226991,987,0
2021-06-27T00:00:00.000,VA2,169165,2773211,2409760,4,0
2021-06-27T00:00:00.000,GA,214943,3533096,4474183,746,35.5
2021-06-27T00:00:00.000,BP2,8300,79930,105837,0,0
2021-06-27T00:00:00.000,IN,194504,2200676,3145377,16441,39.6
2021-06-27T00:00:00.000,TX,992209,10488313,14022671,853,40.8
2021-06-27T00:00:00.000,OH,427360,4370883,5814134,12790,44.3
2021-06-27T00:00:00.000,AS,272,11464,34367,0,37.7
2021-06-27T00:00:00.000,LA,122550,1524478,1672000,1161,34.3
2021-06-27T00:00:00.000,ME,104155,680740,814060,388,60.7
2021-06-27T00:00:00.000,NH,56484,641799,810485,21,55.2
2021-06-27T00:00:00.000,VA,326852,3528357,5302675,2489,51.2
2021-06-26T00:00:00.000,ND,28147,274337,337279,0,38.6
2021-06-26T00:00:00.000,WV,33769,648878,719195,282,36.8
2021-06-26T00:00:00.000,FM,4585,45125,0,0,23.8
2021-06-26T00:00:00.000,NH,56473,641781,810063,21,55.2
2021-06-26T00:00:00.000,NC,299888,3456576,4840575,339,39
2021-06-26T00:00:00.000,OK,95577,1451006,1691302,67,37.9
2021-06-26T00:00:00.000,GU,4285,69709,112335,0,53.4
2021-06-26T00:00:00.000,TX,987796,10463872,13942306,852,40.5
2021-06-26T00:00:00.000,VT,37927,356627,449439,631,64.8
2021-06-26T00:00:00.000,AR,75554,1032536,1102806,616,33.8
2021-06-26T00:00:00.000,WI,233449,2410611,3191241,638,48.5
2021-06-26T00:00:00.000,AZ,214948,2758828,3447996,5959,39.6
2021-06-26T00:00:00.000,IL,449784,5039422,7255415,10145,45
2021-06-26T00:00:00.000,DE,43881,409068,568325,428,48.6
2021-06-26T00:00:00.000,KS,81548,1086284,1294697,702,41.4
2021-06-26T00:00:00.000,RI,46502,502250,715239,63,58.1
2021-06-26T00:00:00.000,CA,1530278,17201514,23364748,6627,49
2021-06-26T00:00:00.000,IA,124479,1285151,1605052,128,47.5
2021-06-26T00:00:00.000,ME,104099,680517,813968,388,60.7
2021-06-26T00:00:00.000,LA,121920,1520962,1664927,1157,34.2
2021-06-26T00:00:00.000,MP,384,7813,46605,0,45.8
2021-06-26T00:00:00.000,OR,170391,1792881,2525159,2649,52.3
2021-06-26T00:00:00.000,LTC,21462,1999312,5859344,7217,0
2021-06-26T00:00:00.000,CT,171581,1690282,2497571,508,59.7
2021-06-26T00:00:00.000,MI,322125,3854774,5174933,1367,46.6
2021-06-26T00:00:00.000,DC,27485,337344,490468,356,51.5
2021-06-26T00:00:00.000,MH,689,31781,0,0,26.2
2021-06-26T00:00:00.000,NJ,366478,3969479,5388328,29,54.2
2021-06-26T00:00:00.000,TN,158380,2143311,2902634,11697,34.9
2021-06-26T00:00:00.000,UT,121483,1154043,1532993,0,36.7
2021-06-26T00:00:00.000,NM,80243,1021919,1225703,3556,53.4
2021-06-26T00:00:00.000,GA,214912,3532991,4474167,746,35.4
2021-06-26T00:00:00.000,OH,426079,4365802,5794853,12699,44.2
2021-06-26T00:00:00.000,SD,25427,358425,430759,13,45
2021-06-26T00:00:00.000,ID,49826,567618,693369,892,35.6
2021-06-26T00:00:00.000,DD2,148645,1679474,2226991,987,0
2021-06-26T00:00:00.000,HI,35866,588105,956166,93762,51.5
2021-06-26T00:00:00.000,MN,255262,2287051,3259101,496,50.8
2021-06-26T00:00:00.000,IN,193585,2197614,3133084,16305,39.5
2021-06-26T00:00:00.000,RP,1934,22878,1,0,71.4
2021-06-26T00:00:00.000,FL,993086,8430470,11291270,47071,44.9
2021-06-26T00:00:00.000,AK,24398,276550,347998,163,42.4
2021-06-26T00:00:00.000,AS,272,11464,34367,0,37.7
2021-06-26T00:00:00.000,CO,217688,2567075,3340090,3090,51.1
2021-06-26T00:00:00.000,PA,530157,5734144,7530241,424,49.2
2021-06-26T00:00:00.000,NY,935675,8659061,11937778,4986,53.1
2021-06-26T00:00:00.000,NV,121764,1083913,1519251,13,41.1
2021-06-26T00:00:00.000,MS,55726,876555,954087,968,29.3
2021-06-26T00:00:00.000,MA,287460,3515913,4953732,200,60.7
2021-06-26T00:00:00.000,AL,110365,1551327,1655460,4,32.2
2021-06-26T00:00:00.000,BP2,8300,79930,105837,0,0
2021-06-26T00:00:00.000,MT,36958,418947,472330,554,42
2021-06-26T00:00:00.000,KY,163031,1732177,2056495,515,42.8
2021-06-26T00:00:00.000,NE,66036,738475,1040080,3442,47.1
2021-06-26T00:00:00.000,SC,144830,1679171,2300391,1085,37.8
2021-06-26T00:00:00.000,VI,939,24040,52523,0,33.2
2021-06-26T00:00:00.000,VA2,168355,2772042,2408319,4,0
2021-06-26T00:00:00.000,PR,95453,1318057,1744080,307,45.1
2021-06-26T00:00:00.000,WA,344943,3392505,4715320,5187,53.7
2021-06-26T00:00:00.000,WY,16603,200449,201971,227,34.1
2021-06-26T00:00:00.000,IH2,25359,770116,641991,0,31.5
2021-06-26T00:00:00.000,MD,259318,2645672,3827026,6369,54.6
2021-06-26T00:00:00.000,MO,167085,1932080,2959247,443,38.5
2021-06-26T00:00:00.000,VA,325805,3522646,5284047,2470,51
2021-06-25T00:00:00.000,SC,144263,1675024,2293063,1085,37.6
2021-06-25T00:00:00.000,WA,343190,3384532,4698895,5144,53.5
2021-06-25T00:00:00.000,NY,932211,8635984,11890645,4940,52.8
2021-06-25T00:00:00.000,IH2,25203,769495,640213,0,31.4
2021-06-25T00:00:00.000,AR,75283,1030502,1099832,611,33.7
2021-06-25T00:00:00.000,PR,95043,1300614,1720340,307,44.5
2021-06-25T00:00:00.000,AZ,213701,2753148,3437654,5872,39.5
2021-06-25T00:00:00.000,KY,162355,1728309,2050719,509,42.6
2021-06-25T00:00:00.000,CO,216653,2561019,3323042,3074,50.8
2021-06-25T00:00:00.000,AL,110009,1548739,1650209,4,32.1
2021-06-25T00:00:00.000,GA,214840,3532730,4473948,746,35.4
2021-06-25T00:00:00.000,MO,166241,1927463,2950271,441,38.4
2021-06-25T00:00:00.000,CA,1524273,17170695,23283541,6561,48.8
2021-06-25T00:00:00.000,MH,689,31781,0,0,26.2
2021-06-25T00:00:00.000,WY,16525,200026,201317,227,34
2021-06-25T00:00:00.000,AS,270,11449,34326,0,37.6
2021-06-25T00:00:00.000,MD,259311,2645571,3826835,6369,54.6
2021-06-25T00:00:00.000,LA,121888,1520658,1664857,1157,34.2
2021-06-25T00:00:00.000,TX,984131,10418010,13886046,852,40.3
2021-06-25T00:00:00.000,FM,4585,45125,0,0,23.8
2021-06-25T00:00:00.000,OR,169589,1783161,2519426,2633,52.1
2021-06-25T00:00:00.000,DE,43704,407757,566372,419,48.4
2021-06-25T00:00:00.000,NC,299094,3452143,4830608,339,39
2021-06-25T00:00:00.000,SD,25337,358120,429633,13,44.9
2021-06-25T00:00:00.000,DC,27409,334779,489460,342,51.4
2021-06-25T00:00:00.000,TN,157805,2139338,2893244,11534,34.8
2021-06-25T00:00:00.000,LTC,20983,1998853,5858701,7217,0
2021-06-25T00:00:00.000,MI,320822,3848080,5162055,1364,46.4
2021-06-25T00:00:00.000,BP2,8222,79760,105640,0,0
2021-06-25T00:00:00.000,DD2,147731,1674384,2216805,978,0
2021-06-25T00:00:00.000,NM,79807,1020107,1222033,3520,53.2
2021-06-25T00:00:00.000,VA,324718,3517258,5266405,2461,50.8
2021-06-25T00:00:00.000,ID,49507,566817,691252,891,35.5
2021-06-25T00:00:00.000,MA,286689,3511914,4939648,197,60.5
2021-06-25T00:00:00.000,MS,55718,876491,954018,967,29.3
2021-06-25T00:00:00.000,MN,254573,2283316,3249193,475,50.7
2021-06-25T00:00:00.000,MT,36653,418234,470598,546,41.9
2021-06-25T00:00:00.000,NJ,365024,3960425,5342427,29,53.8
2021-06-25T00:00:00.000,GU,4264,69698,112314,0,53.4
2021-06-25T00:00:00.000,MP,382,7799,46379,0,45.7
2021-06-25T00:00:00.000,IN,192771,2194557,3123687,16118,39.4
2021-06-25T00:00:00.000,NH,56471,641744,809849,21,55.2
2021-06-25T00:00:00.000,WV,33669,648580,718247,282,36.8
2021-06-25T00:00:00.000,RP,1934,22878,1,0,71.4
2021-06-25T00:00:00.000,ND,28026,273943,336457,0,38.5
2021-06-25T00:00:00.000,OK,95326,1448954,1686212,64,37.8
2021-06-25T00:00:00.000,IL,448163,5028988,7226273,9979,44.8
2021-06-25T00:00:00.000,NV,121325,1081166,1504721,13,40.9
2021-06-25T00:00:00.000,VA2,167487,2770494,2406905,4,0
2021-06-25T00:00:00.000,VI,921,23998,52294,0,33.1
2021-06-25T00:00:00.000,PA,528187,5721603,7509177,417,49
2021-06-25T00:00:00.000,OH,424999,4360503,5782564,12612,44.1
2021-06-25T00:00:00.000,IA,124099,1283871,1601085,128,47.4
2021-06-25T00:00:00.000,WI,232644,2405593,3180822,636,48.3
2021-06-25T00:00:00.000,UT,121473,1154018,1532975,0,36.7
2021-06-25T00:00:00.000,KS,80942,1084703,1290175,698,41.3
2021-06-25T00:00:00.000,ME,103866,679765,812904,385,60.6
2021-06-25T00:00:00.000,CT,170962,1686972,2490625,497,59.5
2021-06-25T00:00:00.000,HI,35730,587546,954030,93762,51.4
2021-06-25T00:00:00.000,VT,37776,356298,448744,629,64.7
2021-06-25T00:00:00.000,FL,988427,8416628,11245768,46486,44.7
2021-06-25T00:00:00.000,AK,24223,276132,344264,163,42.1
2021-06-25T00:00:00.000,NE,66022,738467,1040041,3442,47.1
2021-06-25T00:00:00.000,RI,46384,501246,713065,60,57.9
2021-06-24T00:00:00.000,AZ,212353,2748702,3428052,5773,39.4
2021-06-24T00:00:00.000,HI,35576,586976,951692,93760,51.2
2021-06-24T00:00:00.000,MA,285938,3508289,4927037,197,60.4
2021-06-24T00:00:00.000,VT,37696,355917,448066,627,64.6
2021-06-24T00:00:00.000,LA,121213,1515286,1657505,1153,34
2021-06-24T00:00:00.000,TX,980275,10409749,13824561,833,40.1
2021-06-24T00:00:00.000,NV,121294,1081135,1504689,3,40.9
2021-06-24T00:00:00.000,TN,157040,2135803,2885355,11387,34.7
2021-06-24T00:00:00.000,NJ,382175,4134251,5482644,475,55.3
2021-06-24T00:00:00.000,MP,379,7733,46123,0,45.3
2021-06-24T00:00:00.000,VA,324615,3516968,5265625,2451,50.8
2021-06-24T00:00:00.000,MT,36536,417738,469670,537,41.8
2021-06-24T00:00:00.000,MD,258593,2640733,3814147,6254,54.4
2021-06-24T00:00:00.000,UT,121468,1154005,1532957,0,36.7
2021-06-24T00:00:00.000,LTC,20541,1998515,5858200,7217,0
2021-06-24T00:00:00.000,FL,983257,8402563,11180578,45900,44.4
2021-06-24T00:00:00.000,MN,253946,2280654,3240668,464,50.5
2021-06-24T00:00:00.000,AK,24104,275810,343488,114,42
2021-06-24T00:00:00.000,GA,214811,3532560,4473703,740,35.4
2021-06-24T00:00:00.000,MS,55375,873657,949300,898,29.2
2021-06-24T00:00:00.000,NH,56145,636846,808624,21,54.9
2021-06-24T00:00:00.000,RI,46311,500565,711189,59,57.7
2021-06-24T00:00:00.000,NE,65815,737570,1037218,3436,46.9
2021-06-24T00:00:00.000,CO,216049,2557727,3312678,3055,50.7
2021-06-24T00:00:00.000,KY,161700,1725123,2045366,507,42.5
2021-06-24T00:00:00.000,MO,165604,1924414,2943110,441,38.3
2021-06-24T00:00:00.000,CT,170359,1684467,2484533,491,59.3
2021-06-24T00:00:00.000,DE,43513,406916,564765,413,48.3
2021-06-24T00:00:00.000,BP2,8152,79544,105396,0,0
2021-06-24T00:00:00.000,RP,1934,22878,1,0,71.4
2021-06-24T00:00:00.000,KS,80663,1083397,1287054,692,41.2
2021-06-24T00:00:00.000,IN,192082,2191551,3113876,15945,39.3
2021-06-24T00:00:00.000,SC,143767,1671144,2287311,1068,37.5
2021-06-24T00:00:00.000,AS,243,11351,34155,0,37.3
2021-06-24T00:00:00.000,MH,689,31781,0,0,26.2
2021-06-24T00:00:00.000,PA,526269,5708233,7480572,410,48.9
2021-06-24T00:00:00.000,WA,341345,3377048,4685243,5102,53.3
2021-06-24T00:00:00.000,IA,123727,1282533,1597622,128,47.3
2021-06-24T00:00:00.000,MI,319931,3841784,5150240,1363,46.3
2021-06-24T00:00:00.000,ME,103684,678955,811833,374,60.5
2021-06-24T00:00:00.000,SD,25240,357771,428567,13,44.8
2021-06-24T00:00:00.000,WV,33527,647773,716214,269,36.7
2021-06-24T00:00:00.000,WI,231952,2402626,3173031,634,48.2
2021-06-24T00:00:00.000,DD2,146413,1670753,2206762,520,0
2021-06-24T00:00:00.000,NC,298048,3447733,4819046,329,38.9
2021-06-24T00:00:00.000,NY,928668,8620853,11857634,4871,52.7
2021-06-24T00:00:00.000,DC,27319,334328,486220,335,51
2021-06-24T00:00:00.000,GU,3948,69144,108020,0,51.4
2021-06-24T00:00:00.000,WY,15883,198922,200417,227,33.8
2021-06-24T00:00:00.000,IL,446182,5022293,7202410,9886,44.7
2021-06-24T00:00:00.000,PR,94064,1284783,1699168,305,43.8
2021-06-24T00:00:00.000,ND,27856,273620,335740,0,38.4
2021-06-24T00:00:00.000,AL,109995,1548620,1650098,0,32.1
2021-06-24T00:00:00.000,OK,94546,1445438,1671270,64,37.5
2021-06-24T00:00:00.000,VA2,166565,2768925,2405507,4,0
2021-06-24T00:00:00.000,CA,1517765,17135025,23180721,6377,48.6
2021-06-24T00:00:00.000,NM,78800,1014362,1214208,3483,52.9
2021-06-24T00:00:00.000,AR,74911,1028297,1097039,595,33.6
2021-06-24T00:00:00.000,VI,907,23879,52084,0,32.9
2021-06-24T00:00:00.000,FM,4456,44994,0,0,23.6
2021-06-24T00:00:00.000,IH2,25019,768879,638346,0,31.4
2021-06-24T00:00:00.000,OR,168788,1780026,2512130,2613,51.9
2021-06-24T00:00:00.000,ID,49059,566005,690056,886,35.4
2021-06-24T00:00:00.000,OH,423523,4352701,5768583,12506,43.9
2021-06-23T00:00:00.000,MO,164893,1919348,2937289,417,38.2
2021-06-23T00:00:00.000,LA,120457,1512460,1653098,1151,33.9
2021-06-23T00:00:00.000,FM,4335,44919,0,0,23.5
2021-06-23T00:00:00.000,MH,689,31781,0,0,26.2
2021-06-23T00:00:00.000,VI,892,23829,51871,0,32.8
2021-06-23T00:00:00.000,KY,161025,1721685,2038926,499,42.4
2021-06-23T00:00:00.000,NM,78290,1009515,1208858,3450,52.6
2021-06-23T00:00:00.000,AK,23862,275444,342683,107,41.9
2021-06-23T00:00:00.000,AS,195,11178,33962,0,36.9
2021-06-23T00:00:00.000,WY,15859,198879,200391,227,33.8
2021-06-23T00:00:00.000,MS,55347,873593,949164,898,29.2
2021-06-23T00:00:00.000,PA,524345,5696147,7458213,405,48.7
2021-06-23T00:00:00.000,VT,37603,355591,447589,626,64.5
2021-06-23T00:00:00.000,TX,976207,10391139,13780231,832,40
2021-06-23T00:00:00.000,MP,374,7698,45881,0,45.1
2021-06-23T00:00:00.000,IH2,24893,768298,636363,0,31.3
2021-06-23T00:00:00.000,ID,49043,565972,690056,881,35.4
2021-06-23T00:00:00.000,BP2,8089,79318,105319,0,0
2021-06-23T00:00:00.000,VA2,165689,2767431,2403819,4,0
2021-06-23T00:00:00.000,UT,120798,1151240,1524535,0,36.5
2021-06-23T00:00:00.000,PR,93548,1275765,1689959,304,43.5
2021-06-23T00:00:00.000,HI,35414,586362,950108,93760,51.1
2021-06-23T00:00:00.000,TN,156512,2132095,2878738,11216,34.6
2021-06-23T00:00:00.000,WV,33308,646551,713973,264,36.6
2021-06-23T00:00:00.000,WA,339588,3369697,4670720,5036,53.1
2021-06-23T00:00:00.000,NE,65495,721292,1014453,3392,45.8
2021-06-23T00:00:00.000,AL,109587,1545136,1644172,0,32
2021-06-23T00:00:00.000,LTC,20174,1998035,5857065,7217,0
2021-06-23T00:00:00.000,IA,123361,1281206,1594508,128,47.2
2021-06-23T00:00:00.000,NJ,380717,4124695,5463292,475,55.1
2021-06-23T00:00:00.000,SD,25153,357494,427718,13,44.8
2021-06-23T00:00:00.000,NH,56143,636783,808173,21,54.9
2021-06-23T00:00:00.000,NC,296446,3443302,4807910,329,38.8
2021-06-23T00:00:00.000,GA,214688,3532192,4472973,740,35.4
2021-06-23T00:00:00.000,ME,103468,677906,810304,371,60.3
2021-06-23T00:00:00.000,DC,27240,333850,485066,325,50.9
2021-06-23T00:00:00.000,CA,1511328,17107609,23110143,6252,48.5
2021-06-23T00:00:00.000,KS,80388,1081928,1284570,683,41.1
2021-06-23T00:00:00.000,AR,74667,1026112,1094559,593,33.5
2021-06-23T00:00:00.000,MI,319016,3837405,5140149,1362,46.2
2021-06-23T00:00:00.000,RP,1934,22878,1,0,71.4
2021-06-23T00:00:00.000,VA,323191,3508550,5247376,2448,50.6
2021-06-23T00:00:00.000,CO,215116,2553508,3299954,3028,50.5
2021-06-23T00:00:00.000,AZ,210659,2744215,3420533,5706,39.3
2021-06-23T00:00:00.000,CT,169860,1681639,2479337,486,59.2
2021-06-23T00:00:00.000,IN,191366,2187633,3105229,15754,39.2
2021-06-23T00:00:00.000,OR,168170,1776720,2507572,2602,51.8
2021-06-23T00:00:00.000,NV,120732,1079330,1501025,0,40.8
2021-06-23T00:00:00.000,WI,231215,2399352,3165900,628,48.1
2021-06-23T00:00:00.000,DD2,144989,1663511,2193935,399,0
2021-06-23T00:00:00.000,MD,257863,2635839,3799589,6148,54.2
2021-06-23T00:00:00.000,OH,422270,4345810,5755872,12407,43.8
2021-06-23T00:00:00.000,GU,3931,69110,107971,0,51.4
2021-06-23T00:00:00.000,NY,924391,8601943,11815978,4821,52.5
2021-06-23T00:00:00.000,SC,143215,1666711,2282491,1063,37.4
2021-06-23T00:00:00.000,IL,444145,5014968,7183220,9790,44.6
2021-06-23T00:00:00.000,MA,285139,3502478,4915884,195,60.2
2021-06-23T00:00:00.000,MT,36338,417252,468748,509,41.7
2021-06-23T00:00:00.000,FL,978462,8387092,11147181,45230,44.3
2021-06-23T00:00:00.000,OK,94234,1443341,1667473,62,37.4
2021-06-23T00:00:00.000,MN,253414,2277576,3234221,443,50.4
2021-06-23T00:00:00.000,RI,46196,499497,709038,58,57.5
2021-06-23T00:00:00.000,DE,43416,406097,563569,403,48.2
2021-06-23T00:00:00.000,ND,27754,273363,334923,0,38.3
2021-06-22T00:00:00.000,VI,888,23780,51576,0,32.5
2021-06-22T00:00:00.000,AR,74490,1024406,1092327,590,33.4
2021-06-22T00:00:00.000,ME,103292,677260,809381,365,60.2
2021-06-22T00:00:00.000,IH2,24761,767598,634937,0,31.2
2021-06-22T00:00:00.000,AS,195,11178,33962,0,36.9
2021-06-22T00:00:00.000,OH,421069,4340901,5745685,12330,43.7
2021-06-22T00:00:00.000,PA,522468,5685791,7442417,401,48.6
2021-06-22T00:00:00.000,MS,55189,872408,947694,898,29.1
2021-06-22T00:00:00.000,MD,256739,2631137,3788048,6131,54
2021-06-22T00:00:00.000,LTC,19943,1997440,5856005,7217,0
2021-06-22T00:00:00.000,IA,123067,1280293,1592309,128,47.1
2021-06-22T00:00:00.000,MT,36239,416940,468238,508,41.6
2021-06-22T00:00:00.000,GA,214583,3532027,4472829,740,35.4
2021-06-22T00:00:00.000,NM,78144,1008145,1207706,3424,52.5
2021-06-22T00:00:00.000,VA2,164979,2766152,2402930,3,0
2021-06-22T00:00:00.000,FM,4196,44692,0,0,23.3
2021-06-22T00:00:00.000,IN,190711,2184984,3099486,15511,39.1
2021-06-22T00:00:00.000,MN,252906,2275206,3229759,424,50.3
2021-06-22T00:00:00.000,MP,365,7642,45498,0,44.6
2021-06-22T00:00:00.000,NH,56129,636748,807825,21,54.9
2021-06-22T00:00:00.000,AZ,209888,2740656,3414344,5621,39.2
2021-06-22T00:00:00.000,MH,689,31781,0,0,26.2
2021-06-22T00:00:00.000,PR,93226,1269030,1680968,304,43.2
2021-06-22T00:00:00.000,HI,35268,585600,948283,93760,51
2021-06-22T00:00:00.000,SC,142492,1654198,2246235,1063,37.1
2021-06-22T00:00:00.000,ND,27631,273211,334575,0,38.3
2021-06-22T00:00:00.000,KY,160458,1719026,2036132,495,42.3
2021-06-22T00:00:00.000,RP,1906,22792,1,0,70.7
2021-06-22T00:00:00.000,NV,120327,1077979,1498449,0,40.7
2021-06-22T00:00:00.000,NY,921211,8586603,11788540,4766,52.3
2021-06-22T00:00:00.000,KS,80148,1080437,1282759,679,41
2021-06-22T00:00:00.000,RI,46108,498767,707626,58,57.4
2021-06-22T00:00:00.000,TN,156043,2128623,2873157,11051,34.6
2021-06-22T00:00:00.000,VT,37542,355497,447283,626,64.4
2021-06-22T00:00:00.000,DD2,144022,1660914,2187063,399,0
2021-06-22T00:00:00.000,BP2,8086,79273,105294,0,0
2021-06-22T00:00:00.000,DE,43357,405596,562648,393,48.1
2021-06-22T00:00:00.000,OR,167523,1772606,2502975,2583,51.7
2021-06-22T00:00:00.000,GU,3918,69081,107970,0,51.3
2021-06-22T00:00:00.000,MI,318157,3833475,5132552,1362,46.1
2021-06-22T00:00:00.000,LA,119863,1510227,1650298,1146,33.8
2021-06-22T00:00:00.000,MA,284579,3498888,4906911,195,60.1
2021-06-22T00:00:00.000,VA,322123,3502816,5230305,2437,50.5
2021-06-22T00:00:00.000,DC,27191,333531,484350,315,50.8
2021-06-22T00:00:00.000,NE,65378,720365,1012769,3371,45.7
2021-06-22T00:00:00.000,WV,33241,646328,713411,264,36.5
2021-06-22T00:00:00.000,CO,214171,2549471,3289946,3003,50.3
2021-06-22T00:00:00.000,SD,25071,357258,426969,13,44.7
2021-06-22T00:00:00.000,TX,973095,10373998,13747752,830,39.9
2021-06-22T00:00:00.000,WI,230577,2396889,3161677,623,48
2021-06-22T00:00:00.000,AK,23779,275295,342276,107,41.8
2021-06-22T00:00:00.000,WY,15774,198671,200138,227,33.7
2021-06-22T00:00:00.000,UT,120795,1151229,1524528,0,36.5
2021-06-22T00:00:00.000,OK,93913,1441728,1664822,62,37.4
2021-06-22T00:00:00.000,CT,169507,1679683,2475758,477,59.1
2021-06-22T00:00:00.000,NC,294983,3438923,4800684,329,38.7
2021-06-22T00:00:00.000,FL,974481,8375601,11121655,44636,44.2
2021-06-22T00:00:00.000,MO,164334,1916140,2932763,417,38.1
2021-06-22T00:00:00.000,WA,337627,3362351,4655190,4978,52.9
2021-06-22T00:00:00.000,ID,48576,565200,689066,868,35.3
2021-06-22T00:00:00.000,CA,1503860,17077402,23052121,6184,48.4
2021-06-22T00:00:00.000,AL,109286,1542102,1639963,0,32
2021-06-22T00:00:00.000,IL,442939,5008695,7168253,9667,44.5
2021-06-22T00:00:00.000,NJ,379665,4118761,5450692,475,54.9
2021-06-21T00:00:00.000,TN,155887,2127409,2869352,11003,34.5
2021-06-21T00:00:00.000,NV,120018,1077291,1495516,0,40.6
2021-06-21T00:00:00.000,CA,1501794,17063693,23013282,6182,48.3
